age,job,education,day_of_week,duration,campaign,poutcome,cons_conf_idx,euribor3m,nr_employed
51,9,5,2,47,13,1,-36.1,4.962,5228.1
48,2,6,2,327,2,1,-47.1,1.365,5099.1
35,0,3,0,585,1,1,-46.2,1.25,5099.1
46,0,6,2,82,1,1,-36.1,4.963,5228.1
34,10,6,2,35,1,1,-36.4,4.86,5191.0
47,1,0,0,352,1,1,-36.4,4.855,5191.0
30,0,3,4,59,2,0,-42.0,4.12,5195.8
27,1,1,1,350,1,1,-36.4,4.857,5191.0
53,4,6,1,342,3,1,-36.1,4.965,5228.1
33,8,3,4,73,3,1,-42.7,4.963,5228.1
42,9,3,3,204,4,1,-36.4,4.857,5191.0
54,5,0,2,77,3,1,-36.4,4.86,5191.0
37,4,6,1,666,1,1,-47.1,1.405,5099.1
48,1,1,0,287,1,1,-36.4,4.864,5191.0
34,1,1,1,35,1,1,-41.8,4.961,5228.1
33,7,2,2,144,3,1,-46.2,1.327,5099.1
58,7,3,3,29,6,1,-46.2,1.344,5099.1
30,1,3,4,301,1,1,-41.8,4.864,5228.1
35,11,3,2,277,3,1,-42.7,4.958,5228.1
37,9,3,0,190,1,1,-41.8,4.967,5228.1
37,7,2,4,211,1,1,-46.2,1.281,5099.1
28,9,6,4,262,2,1,-41.8,4.962,5228.1
36,9,3,4,73,7,1,-41.8,4.959,5228.1
26,1,3,0,115,1,1,-42.7,4.957,5228.1
48,1,2,1,212,4,1,-42.7,4.96,5228.1
31,0,6,2,177,1,1,-36.1,4.968,5228.1
26,0,3,1,118,1,1,-41.8,4.865,5228.1
37,1,2,0,1081,2,1,-42.7,4.963,5228.1
24,1,2,4,200,1,1,-46.2,1.281,5099.1
56,4,6,2,118,2,1,-36.4,4.86,5191.0
33,10,5,3,353,1,1,-41.8,4.961,5228.1
44,6,6,0,10,4,1,-41.8,4.959,5228.1
24,8,5,4,429,2,2,-40.3,0.896,4991.6
33,1,1,2,365,1,1,-36.4,4.855,5191.0
56,6,2,0,154,2,1,-41.8,4.959,5228.1
20,8,2,2,361,3,2,-40.3,0.846,4991.6
41,9,5,3,348,2,1,-36.4,4.857,5191.0
33,0,3,3,87,5,1,-42.7,4.961,5228.1
34,0,6,3,819,3,1,-42.7,4.962,5228.1
81,5,5,2,135,1,1,-47.1,1.365,5099.1
38,3,3,2,360,1,1,-50.8,1.031,4963.6
40,0,2,2,106,4,1,-42.7,4.968,5228.1
49,1,0,4,344,1,1,-36.4,4.857,5191.0
39,10,5,3,277,2,1,-36.4,4.856,5191.0
53,4,7,1,123,2,1,-42.7,4.962,5228.1
28,9,5,0,315,4,1,-36.4,4.855,5191.0
61,1,3,4,108,1,1,-26.9,0.724,5017.5
62,9,7,1,248,1,0,-40.3,0.827,4991.6
44,1,3,1,279,2,1,-46.2,1.299,5099.1
30,0,6,2,244,3,1,-36.1,4.963,5228.1
26,8,2,1,294,3,1,-50.0,1.811,5099.1
35,0,6,3,131,1,1,-36.1,4.965,5228.1
37,0,6,0,171,1,1,-46.2,1.313,5099.1
47,1,0,2,175,1,1,-42.7,4.968,5228.1
36,0,6,4,449,6,1,-46.2,1.281,5099.1
41,9,3,2,8,4,1,-36.1,4.962,5228.1
34,0,6,0,145,1,0,-40.0,0.695,5008.7
49,0,6,1,160,4,1,-36.1,4.965,5228.1
28,7,3,4,85,1,1,-42.7,4.962,5228.1
54,9,3,1,86,4,1,-36.1,4.97,5228.1
54,5,6,0,261,1,1,-46.2,1.25,5099.1
54,1,2,4,101,1,1,-30.1,0.719,5017.5
29,6,1,3,32,1,1,-36.4,4.857,5191.0
44,7,3,1,190,4,1,-42.7,4.96,5228.1
44,1,3,2,253,1,0,-47.1,1.41,5099.1
48,1,1,4,152,4,0,-46.2,1.334,5099.1
42,7,3,1,520,2,2,-46.2,1.354,5099.1
48,1,0,0,425,2,1,-42.7,4.959,5228.1
41,0,6,1,112,2,1,-36.4,4.857,5191.0
44,6,2,3,249,1,1,-41.8,4.864,5228.1
30,1,2,4,63,1,1,-42.0,4.12,5195.8
33,2,6,4,380,2,1,-42.0,4.12,5195.8
38,0,6,4,498,3,1,-47.1,1.498,5099.1
68,5,3,1,263,2,1,-47.1,1.405,5099.1
47,4,3,0,225,3,1,-42.0,4.021,5195.8
26,0,3,4,273,5,1,-42.7,4.962,5228.1
27,1,2,0,58,3,1,-46.2,1.25,5099.1
31,7,3,2,183,5,1,-36.4,4.86,5191.0
25,6,6,2,113,1,1,-47.1,1.365,5099.1
33,1,5,0,862,11,1,-41.8,4.967,5228.1
39,3,2,3,340,3,1,-36.4,4.856,5191.0
47,0,3,3,105,1,1,-46.2,1.291,5099.1
48,9,5,0,248,1,1,-36.4,4.859,5191.0
48,7,0,3,240,1,1,-36.1,4.965,5228.1
42,9,1,3,166,2,0,-42.0,4.153,5195.8
37,6,3,4,394,2,1,-36.4,4.858,5191.0
50,4,1,4,221,5,1,-42.0,4.12,5195.8
38,1,0,4,17,7,1,-36.4,4.858,5191.0
27,0,5,2,267,1,0,-46.2,1.266,5099.1
43,1,1,4,272,1,1,-42.7,4.962,5228.1
33,1,2,0,155,3,1,-36.4,4.859,5191.0
52,0,6,1,27,10,1,-36.1,4.965,5228.1
54,1,2,4,166,1,1,-36.4,4.859,5191.0
31,0,6,2,113,1,1,-36.1,4.964,5228.1
42,3,0,0,38,8,1,-41.8,4.959,5228.1
53,7,0,4,185,1,1,-42.7,4.962,5228.1
41,0,7,0,464,2,1,-47.1,1.405,5099.1
26,9,6,0,116,1,1,-42.7,4.957,5228.1
42,1,0,2,164,2,1,-41.8,4.866,5228.1
55,5,6,1,113,2,1,-40.8,1.266,5076.2
24,8,3,2,88,1,1,-47.1,1.365,5099.1
27,1,3,2,212,1,1,-42.7,4.963,5228.1
46,0,1,1,18,5,1,-46.2,1.244,5099.1
33,6,6,1,265,2,1,-34.8,0.652,5008.7
37,9,5,2,464,1,1,-47.1,1.435,5099.1
24,7,5,4,185,1,1,-42.7,4.962,5228.1
55,9,6,3,126,1,1,-41.8,4.961,5228.1
39,0,6,3,30,7,1,-46.2,1.291,5099.1
33,0,6,1,207,4,1,-36.1,4.965,5228.1
33,0,2,1,511,1,1,-36.4,4.857,5191.0
29,7,1,4,476,3,1,-42.7,4.963,5228.1
37,1,3,3,118,1,1,-42.0,4.153,5195.8
54,9,2,3,284,2,0,-30.1,0.72,5017.5
40,0,6,4,108,1,1,-42.0,4.12,5195.8
37,4,7,1,74,1,0,-42.0,4.191,5195.8
45,0,2,1,73,4,1,-41.8,4.96,5228.1
35,9,5,4,427,1,1,-36.4,4.859,5191.0
38,0,3,2,191,2,1,-36.4,4.855,5191.0
31,2,2,3,185,6,1,-36.4,4.856,5191.0
43,1,0,4,64,2,1,-41.8,4.962,5228.1
35,0,6,1,21,1,1,-46.2,1.244,5099.1
58,5,0,2,327,1,1,-41.8,4.961,5228.1
36,1,2,1,54,10,1,-42.7,4.96,5228.1
40,0,6,1,140,4,0,-47.1,1.405,5099.1
59,5,3,2,222,1,1,-41.8,4.866,5228.1
55,5,3,0,924,1,1,-36.4,4.857,5191.0
56,1,2,4,125,1,1,-42.7,4.963,5228.1
29,0,6,2,99,1,1,-26.9,0.754,5017.5
30,9,5,4,645,7,1,-36.1,4.964,5228.1
34,9,5,4,82,1,1,-42.0,4.12,5195.8
40,2,6,1,68,3,1,-42.7,4.962,5228.1
72,5,1,2,189,3,1,-26.9,0.722,5017.5
36,0,6,3,361,4,1,-36.1,4.963,5228.1
35,1,2,1,400,2,1,-36.4,4.858,5191.0
32,9,6,3,696,1,1,-36.1,4.963,5228.1
34,2,0,2,26,24,1,-41.8,4.866,5228.1
54,1,2,0,207,1,1,-36.1,4.964,5228.1
52,1,2,0,241,2,1,-41.8,4.959,5228.1
27,1,2,1,295,3,1,-42.7,4.96,5228.1
45,4,6,3,192,1,1,-42.7,4.961,5228.1
34,7,3,0,707,1,0,-47.1,1.405,5099.1
58,4,6,1,312,1,1,-36.4,4.857,5191.0
30,0,3,2,75,1,1,-47.1,1.41,5099.1
52,6,2,3,90,4,1,-36.4,4.857,5191.0
42,7,3,0,855,3,1,-42.0,4.021,5195.8
33,7,3,1,326,3,1,-41.8,4.865,5228.1
34,1,2,0,210,1,1,-47.1,1.405,5099.1
43,2,1,1,195,3,0,-46.2,1.354,5099.1
46,0,6,1,502,5,1,-41.8,4.865,5228.1
70,5,6,1,837,2,0,-26.9,0.743,5017.5
36,7,3,0,101,1,0,-47.1,1.405,5099.1
80,5,0,2,378,4,1,-37.5,0.879,4963.6
41,1,2,3,420,1,1,-36.4,4.857,5191.0
28,9,2,4,224,1,0,-46.2,1.281,5099.1
44,0,6,4,191,6,1,-42.7,4.957,5228.1
36,7,3,4,229,2,1,-36.4,4.858,5191.0
43,1,1,2,95,1,1,-46.2,1.327,5099.1
33,0,3,4,578,2,1,-31.4,0.854,5076.2
34,0,6,2,417,1,2,-40.3,0.899,4991.6
51,4,6,4,65,1,1,-42.7,4.962,5228.1
51,2,6,4,87,2,0,-42.0,4.12,5195.8
53,3,3,2,94,2,1,-40.8,1.26,5076.2
33,9,5,3,459,1,1,-34.8,0.646,5008.7
37,0,3,0,354,1,1,-42.7,4.957,5228.1
68,5,0,1,383,3,1,-39.8,0.754,4991.6
39,4,6,0,145,1,1,-36.4,4.857,5191.0
35,0,3,0,179,21,1,-41.8,4.959,5228.1
52,6,6,0,107,3,1,-36.4,4.859,5191.0
45,9,3,3,58,1,1,-33.6,1.044,5076.2
38,0,2,4,122,2,1,-42.0,4.12,5195.8
40,1,2,0,231,1,1,-41.8,4.959,5228.1
58,1,0,3,304,2,0,-46.2,1.344,5099.1
31,1,5,3,186,1,1,-42.7,4.961,5228.1
24,4,7,0,93,5,1,-50.0,1.574,5099.1
38,1,2,0,186,2,1,-42.0,4.021,5195.8
33,0,6,4,54,7,1,-42.0,4.12,5195.8
53,9,5,4,276,2,1,-36.1,4.964,5228.1
30,7,3,0,451,1,1,-47.1,1.405,5099.1
32,9,6,1,105,1,1,-42.0,4.191,5195.8
44,7,0,1,160,4,1,-36.4,4.857,5191.0
33,1,2,4,804,2,2,-46.2,1.334,5099.1
38,0,6,3,802,1,1,-36.4,4.857,5191.0
39,0,6,4,413,1,1,-36.1,4.964,5228.1
35,1,2,1,138,4,1,-41.8,4.961,5228.1
42,9,5,1,212,1,1,-42.0,4.191,5195.8
46,3,2,4,388,2,0,-46.2,1.281,5099.1
45,7,3,1,15,9,0,-46.2,1.244,5099.1
48,1,3,2,202,4,1,-36.4,4.86,5191.0
56,0,2,4,338,2,2,-31.4,0.879,5076.2
46,0,5,3,62,1,1,-47.1,1.423,5099.1
51,1,2,4,490,2,1,-36.1,4.965,5228.1
45,1,2,2,84,5,1,-36.1,4.968,5228.1
37,2,2,1,277,1,2,-46.2,1.299,5099.1
32,0,3,0,25,1,1,-46.2,1.25,5099.1
40,6,6,2,155,1,1,-36.1,4.964,5228.1
30,9,6,2,303,4,1,-42.0,4.076,5195.8
51,1,2,4,561,9,1,-42.7,4.957,5228.1
38,0,1,2,18,6,1,-42.7,4.968,5228.1
36,7,2,0,293,3,0,-46.2,1.313,5099.1
37,1,2,0,612,3,1,-46.2,1.313,5099.1
58,0,3,2,214,4,0,-40.3,0.81,4991.6
36,0,6,2,270,10,1,-36.1,4.962,5228.1
44,1,1,0,580,7,1,-42.7,4.957,5228.1
31,4,3,2,48,1,1,-42.0,4.076,5195.8
27,4,6,2,528,1,1,-42.7,4.962,5228.1
30,1,2,0,10,8,1,-41.8,4.959,5228.1
25,7,3,3,161,1,1,-42.7,4.962,5228.1
39,1,2,1,791,3,1,-37.5,0.882,4963.6
40,4,6,2,245,1,1,-46.2,1.327,5099.1
38,9,5,0,93,1,1,-36.1,4.966,5228.1
27,0,6,1,106,2,1,-36.4,4.857,5191.0
58,1,2,1,90,3,1,-41.8,4.865,5228.1
37,1,2,4,119,3,1,-36.4,4.856,5191.0
45,0,6,1,254,4,1,-46.2,1.354,5099.1
30,7,3,0,51,1,1,-41.8,4.967,5228.1
42,7,7,2,53,1,1,-41.8,4.961,5228.1
34,1,2,2,76,4,1,-36.4,4.86,5191.0
60,1,0,0,161,1,1,-36.4,4.864,5191.0
30,0,6,2,105,2,1,-42.0,4.076,5195.8
44,9,2,2,113,3,1,-41.8,4.866,5228.1
28,9,5,4,162,1,2,-31.4,0.879,5076.2
35,9,5,3,513,2,1,-36.1,4.968,5228.1
58,4,6,2,289,1,2,-40.0,0.683,5008.7
28,0,3,0,129,2,1,-46.2,1.313,5099.1
41,1,7,4,612,2,1,-46.2,1.281,5099.1
33,9,5,3,377,1,0,-46.2,1.291,5099.1
64,3,0,2,501,1,2,-33.0,0.714,5023.5
36,1,1,4,217,1,0,-46.2,1.281,5099.1
28,1,3,2,1017,1,1,-41.8,4.961,5228.1
26,1,3,1,251,2,1,-42.7,4.962,5228.1
34,0,6,2,19,10,1,-36.1,4.962,5228.1
36,9,5,2,266,2,2,-47.1,1.365,5099.1
41,1,3,0,239,1,1,-46.2,1.25,5099.1
48,1,2,0,50,1,1,-47.1,1.405,5099.1
27,10,6,3,272,1,1,-42.7,4.961,5228.1
29,0,2,4,134,1,1,-42.0,4.12,5195.8
35,0,6,1,325,3,1,-36.4,4.857,5191.0
47,0,6,3,119,1,0,-39.8,0.702,4991.6
28,1,5,2,164,5,1,-42.7,4.963,5228.1
46,0,6,2,445,3,1,-31.4,0.829,5076.2
32,0,6,2,135,3,1,-46.2,1.27,5099.1
49,0,6,3,132,1,0,-46.2,1.266,5099.1
35,9,6,3,194,1,1,-41.8,4.864,5228.1
57,3,5,1,110,3,1,-41.8,4.865,5228.1
58,7,3,1,88,3,0,-34.8,0.635,5008.7
23,8,6,2,200,1,1,-46.2,1.266,5099.1
41,4,6,3,176,1,1,-42.0,4.153,5195.8
47,1,1,3,256,2,1,-36.1,4.963,5228.1
52,7,3,2,201,1,1,-36.4,4.86,5191.0
59,9,5,4,378,4,1,-36.1,4.967,5228.1
28,9,5,3,5,1,1,-40.3,0.893,4991.6
33,0,3,3,361,1,1,-41.8,4.864,5228.1
35,0,6,3,385,1,2,-39.8,0.761,4991.6
43,9,5,3,64,3,1,-42.7,4.962,5228.1
39,1,2,4,213,4,1,-47.1,1.445,5099.1
29,1,1,2,93,3,1,-46.2,1.266,5099.1
36,0,6,2,536,7,1,-42.7,4.968,5228.1
44,3,0,2,150,1,1,-36.1,4.963,5228.1
37,7,3,1,106,3,1,-47.1,1.405,5099.1
72,5,0,4,406,1,0,-30.1,0.715,5017.5
27,0,3,2,5,3,1,-42.7,4.968,5228.1
36,1,3,0,82,4,1,-41.8,4.967,5228.1
35,10,6,4,76,2,1,-46.2,1.27,5099.1
42,1,3,3,94,2,1,-41.8,4.864,5228.1
36,1,2,1,256,3,1,-42.7,4.962,5228.1
39,3,5,0,192,2,1,-36.1,4.964,5228.1
35,7,3,2,225,7,0,-46.2,1.266,5099.1
29,0,3,2,566,2,1,-46.2,1.266,5099.1
29,7,5,2,46,1,1,-41.8,4.958,5228.1
38,9,6,1,254,1,0,-49.5,1.032,4963.6
25,0,3,4,156,7,1,-42.7,4.963,5228.1
36,0,6,2,67,6,1,-42.7,4.968,5228.1
39,1,2,4,103,4,1,-41.8,4.864,5228.1
26,8,2,1,200,1,1,-46.2,1.264,5099.1
42,9,6,4,301,1,1,-46.2,1.334,5099.1
43,9,7,4,80,9,1,-36.4,4.857,5191.0
45,7,3,4,206,2,1,-36.4,4.856,5191.0
34,1,0,2,262,1,1,-46.2,1.327,5099.1
56,9,5,0,151,2,1,-36.1,4.966,5228.1
31,7,3,4,49,2,1,-41.8,4.962,5228.1
49,1,0,1,315,1,1,-36.1,4.97,5228.1
43,9,5,4,207,3,1,-36.4,4.857,5191.0
41,0,6,0,476,1,1,-47.1,1.405,5099.1
35,8,6,2,618,1,1,-41.8,4.961,5228.1
37,0,6,3,191,5,1,-36.1,4.966,5228.1
26,8,0,1,802,2,1,-46.2,1.299,5099.1
33,9,5,1,266,2,1,-36.1,4.963,5228.1
44,9,7,4,231,1,1,-36.4,4.856,5191.0
51,9,6,4,89,1,1,-42.7,4.962,5228.1
59,1,0,1,24,1,1,-36.4,4.857,5191.0
42,1,1,2,352,3,1,-36.4,4.855,5191.0
35,0,3,0,121,1,1,-46.2,1.259,5099.1
40,1,2,1,111,2,1,-42.0,4.191,5195.8
49,9,5,4,298,2,1,-42.0,4.12,5195.8
43,9,2,2,246,2,1,-41.8,4.866,5228.1
49,1,2,0,235,2,1,-46.2,1.313,5099.1
59,0,0,1,745,6,1,-42.7,4.962,5228.1
39,0,6,1,116,2,1,-36.1,4.965,5228.1
41,1,1,0,211,1,1,-46.2,1.313,5099.1
54,3,7,4,96,2,1,-36.4,4.856,5191.0
41,1,1,2,259,1,1,-36.4,4.86,5191.0
32,9,2,3,500,2,1,-46.2,1.344,5099.1
35,1,7,1,40,8,2,-46.2,1.299,5099.1
44,10,3,1,512,3,1,-42.7,4.962,5228.1
70,5,0,1,147,1,1,-50.0,1.629,5099.1
45,0,3,4,192,6,1,-41.8,4.864,5228.1
41,6,7,4,100,2,0,-46.2,1.334,5099.1
34,10,3,2,284,2,1,-42.7,4.968,5228.1
31,0,6,4,142,3,1,-36.4,4.859,5191.0
41,4,6,3,54,2,1,-42.0,4.153,5195.8
48,3,0,1,251,3,1,-36.1,4.97,5228.1
36,0,6,3,127,1,0,-37.5,0.881,4963.6
57,7,3,1,473,3,1,-46.2,1.244,5099.1
36,1,3,4,40,1,1,-42.0,4.12,5195.8
30,0,3,3,245,3,2,-46.2,1.266,5099.1
54,9,6,0,325,1,2,-31.4,0.881,5076.2
31,0,6,4,274,2,1,-36.1,4.965,5228.1
36,0,6,1,1669,2,1,-42.7,4.962,5228.1
48,7,5,4,354,3,1,-42.7,4.963,5228.1
31,9,5,3,243,5,2,-39.8,0.723,4991.6
28,9,6,4,115,2,1,-42.7,4.962,5228.1
34,1,0,2,346,1,1,-46.2,1.327,5099.1
50,9,5,2,78,1,1,-40.8,1.26,5076.2
55,9,5,3,182,1,1,-26.9,0.742,5017.5
55,1,2,3,194,3,1,-42.7,4.961,5228.1
42,1,2,4,748,1,1,-36.4,4.858,5191.0
25,0,6,1,286,1,1,-31.4,0.861,5076.2
30,7,3,0,127,1,1,-41.8,4.967,5228.1
30,1,0,4,209,3,1,-42.0,4.12,5195.8
54,0,5,0,75,2,1,-46.2,1.313,5099.1
34,0,3,0,67,2,1,-46.2,1.313,5099.1
33,0,6,0,152,1,1,-42.0,4.021,5195.8
43,9,5,3,293,1,1,-29.8,0.788,5017.5
38,9,5,4,474,2,1,-36.4,4.858,5191.0
46,0,6,2,153,1,1,-42.7,4.958,5228.1
53,0,3,3,52,3,1,-42.7,4.961,5228.1
50,1,0,3,66,2,1,-36.1,4.968,5228.1
33,1,2,4,159,2,1,-36.4,4.859,5191.0
41,1,2,2,89,1,1,-41.8,4.866,5228.1
55,3,0,3,117,3,1,-36.1,4.963,5228.1
42,0,6,3,305,1,1,-36.4,4.857,5191.0
58,4,6,1,504,1,1,-46.2,1.244,5099.1
32,9,3,1,236,2,1,-46.2,1.299,5099.1
30,9,6,2,1373,2,1,-47.1,1.365,5099.1
39,1,1,1,1232,2,1,-46.2,1.299,5099.1
35,4,6,0,296,2,1,-46.2,1.25,5099.1
31,1,3,3,27,2,1,-36.4,4.857,5191.0
26,4,6,3,279,2,0,-46.2,1.344,5099.1
29,9,6,0,210,1,2,-30.1,0.714,5017.5
51,1,0,1,136,2,1,-36.4,4.857,5191.0
59,3,0,4,291,2,1,-36.1,4.967,5228.1
47,3,7,4,87,1,1,-42.0,4.12,5195.8
33,9,6,3,80,3,1,-36.1,4.963,5228.1
25,7,3,2,130,2,1,-36.4,4.86,5191.0
36,0,6,0,248,1,1,-42.0,4.021,5195.8
46,1,2,2,221,2,1,-46.2,1.266,5099.1
26,0,3,0,200,2,1,-40.8,1.268,5076.2
34,9,5,0,1994,2,1,-41.8,4.967,5228.1
59,4,0,3,88,5,1,-36.4,4.857,5191.0
21,8,2,3,209,2,1,-40.3,0.797,4991.6
58,5,0,3,254,1,1,-41.8,4.961,5228.1
55,0,5,1,381,4,1,-36.1,4.965,5228.1
49,0,3,3,120,4,1,-36.1,4.963,5228.1
36,7,3,1,193,2,0,-42.0,4.191,5195.8
57,6,7,3,279,1,1,-41.8,4.961,5228.1
53,9,5,2,100,1,0,-31.4,0.883,5076.2
23,1,2,4,83,1,1,-41.8,4.864,5228.1
41,7,3,2,231,2,1,-41.8,4.866,5228.1
36,5,3,2,98,6,1,-47.1,1.435,5099.1
40,7,3,4,133,1,1,-36.4,4.857,5191.0
30,7,3,2,282,2,0,-42.0,4.076,5195.8
58,0,6,3,103,4,1,-36.1,4.963,5228.1
33,7,3,2,155,2,1,-36.4,4.855,5191.0
45,9,5,3,706,3,1,-36.1,4.963,5228.1
36,9,6,4,889,2,1,-36.1,4.964,5228.1
39,5,0,3,209,2,0,-46.2,1.344,5099.1
31,0,6,3,151,1,1,-36.4,4.856,5191.0
56,0,6,0,808,2,1,-42.0,4.021,5195.8
42,0,5,1,458,3,0,-46.2,1.354,5099.1
35,1,2,4,203,2,0,-46.2,1.334,5099.1
38,0,6,3,108,2,1,-47.1,1.423,5099.1
49,5,0,0,802,1,1,-42.7,4.963,5228.1
33,4,6,4,427,1,1,-47.1,1.498,5099.1
34,9,6,3,159,2,1,-42.7,4.962,5228.1
40,6,6,2,161,1,1,-47.1,1.435,5099.1
58,5,1,2,284,2,1,-36.4,4.86,5191.0
57,4,6,1,108,1,1,-47.1,1.405,5099.1
66,5,1,4,124,1,2,-31.4,0.879,5076.2
44,7,3,0,46,1,1,-42.0,4.021,5195.8
54,0,2,2,74,1,1,-40.0,0.699,5008.7
37,9,5,3,198,2,1,-36.4,4.857,5191.0
60,5,0,2,45,2,1,-41.8,4.955,5228.1
40,9,6,0,140,7,1,-36.1,4.964,5228.1
62,5,6,2,483,2,2,-50.8,1.031,4963.6
42,2,5,3,355,2,1,-46.2,1.344,5099.1
37,1,1,2,73,2,1,-50.0,1.538,5099.1
54,4,1,4,255,3,1,-41.8,4.962,5228.1
41,1,0,1,94,1,1,-47.1,1.405,5099.1
30,0,6,2,181,1,1,-31.4,0.873,5076.2
32,1,0,2,740,2,1,-42.7,4.958,5228.1
36,9,6,1,101,1,1,-46.2,1.264,5099.1
36,6,1,3,324,1,1,-36.4,4.856,5191.0
45,7,3,4,156,1,1,-36.4,4.859,5191.0
32,1,2,2,276,4,1,-36.4,4.86,5191.0
42,1,0,3,190,3,1,-36.4,4.857,5191.0
40,4,6,0,147,3,1,-42.0,4.021,5195.8
31,9,3,4,113,2,1,-36.1,4.967,5228.1
38,0,6,0,103,1,1,-36.1,4.963,5228.1
39,10,6,4,191,1,1,-36.4,4.859,5191.0
33,9,6,1,508,1,1,-40.0,0.685,5008.7
30,0,6,1,113,3,1,-36.1,4.965,5228.1
33,4,6,1,681,2,1,-42.0,4.191,5195.8
46,0,6,4,93,1,1,-36.4,4.856,5191.0
47,7,3,1,16,1,1,-36.4,4.857,5191.0
39,4,6,1,157,2,1,-41.8,4.96,5228.1
46,9,5,1,144,3,1,-36.4,4.857,5191.0
38,3,7,1,208,2,1,-42.7,4.96,5228.1
40,0,3,3,406,3,1,-41.8,4.864,5228.1
47,1,0,3,184,1,1,-36.4,4.857,5191.0
57,5,0,3,673,1,1,-36.4,4.857,5191.0
53,0,6,1,53,2,1,-41.8,4.865,5228.1
31,6,6,2,262,1,1,-42.7,4.958,5228.1
30,0,3,0,110,4,1,-36.4,4.855,5191.0
59,2,6,1,251,5,1,-42.7,4.96,5228.1
53,0,3,2,115,2,0,-42.0,4.076,5195.8
52,0,6,2,183,3,1,-46.2,1.266,5099.1
52,5,6,2,188,2,1,-42.0,4.076,5195.8
32,7,3,0,1090,1,1,-47.1,1.479,5099.1
29,0,3,4,511,2,1,-36.4,4.856,5191.0
28,4,2,2,166,1,1,-46.2,1.266,5099.1
55,0,7,3,247,1,1,-42.7,4.961,5228.1
50,7,1,2,169,1,1,-47.1,1.41,5099.1
53,4,6,2,209,3,1,-36.4,4.855,5191.0
45,5,2,4,601,1,1,-36.1,4.967,5228.1
35,1,2,2,34,1,1,-36.4,4.86,5191.0
39,0,3,2,71,6,1,-41.8,4.958,5228.1
43,1,2,1,458,6,1,-42.7,4.962,5228.1
35,1,1,0,746,2,1,-46.2,1.313,5099.1
45,1,2,2,358,10,1,-36.4,4.86,5191.0
29,0,6,0,521,2,1,-36.1,4.966,5228.1
55,0,3,3,165,1,1,-46.2,1.291,5099.1
35,0,6,3,112,2,1,-42.0,4.153,5195.8
44,1,2,0,41,3,1,-42.7,4.962,5228.1
28,11,2,0,252,5,1,-36.4,4.857,5191.0
34,1,3,3,117,1,1,-42.0,4.153,5195.8
35,1,5,4,218,2,1,-42.7,4.963,5228.1
43,7,3,3,1317,4,1,-42.7,4.961,5228.1
38,2,6,3,322,5,1,-36.4,4.857,5191.0
25,1,0,2,420,2,1,-42.7,4.958,5228.1
48,0,6,4,51,1,1,-46.2,1.281,5099.1
32,1,1,0,165,3,1,-36.4,4.857,5191.0
55,4,6,4,99,1,0,-30.1,0.716,5017.5
36,1,2,2,77,2,1,-42.7,4.968,5228.1
47,0,3,1,1152,3,1,-36.1,4.965,5228.1
36,0,6,0,146,3,0,-46.2,1.313,5099.1
36,7,3,1,142,2,0,-47.1,1.405,5099.1
24,0,2,4,302,1,2,-46.2,1.281,5099.1
28,1,0,3,321,3,1,-42.7,4.961,5228.1
47,1,2,3,245,1,1,-42.7,4.955,5228.1
56,1,7,3,54,1,1,-40.4,4.968,5195.8
36,1,0,2,558,1,1,-46.2,1.266,5099.1
43,7,3,2,473,1,1,-47.1,1.483,5099.1
25,8,7,0,732,1,1,-37.5,0.879,4963.6
26,0,3,4,112,1,0,-30.1,0.719,5017.5
29,1,0,1,166,1,1,-41.8,4.961,5228.1
33,10,5,1,446,3,1,-36.4,4.858,5191.0
57,5,7,1,611,2,1,-36.4,4.857,5191.0
39,10,6,1,108,4,1,-41.8,4.865,5228.1
37,4,6,0,107,1,1,-36.4,4.859,5191.0
30,9,6,2,31,17,1,-36.1,4.962,5228.1
45,9,5,2,242,5,1,-36.1,4.963,5228.1
24,8,3,1,190,1,0,-40.8,1.266,5076.2
55,4,6,4,52,2,1,-36.1,4.964,5228.1
35,4,6,3,209,1,0,-30.1,0.715,5017.5
65,5,6,2,88,2,2,-30.1,0.714,5017.5
44,1,0,4,310,1,1,-36.1,4.965,5228.1
49,1,0,4,42,1,1,-42.7,4.962,5228.1
29,9,6,4,80,1,1,-36.1,4.965,5228.1
48,4,6,4,127,1,1,-36.1,4.965,5228.1
58,0,6,3,358,1,1,-46.2,1.344,5099.1
36,6,6,1,159,2,0,-46.2,1.264,5099.1
34,9,2,1,617,1,1,-47.1,1.405,5099.1
49,11,3,3,54,1,1,-36.1,4.963,5228.1
37,0,6,0,105,1,0,-46.2,1.313,5099.1
34,9,5,2,218,1,1,-40.8,1.26,5076.2
32,9,5,3,60,4,1,-36.1,4.965,5228.1
58,11,3,4,258,2,1,-42.7,4.963,5228.1
49,1,6,0,170,2,1,-42.0,4.021,5195.8
83,3,0,3,667,2,2,-40.3,0.797,4991.6
48,4,6,1,121,1,1,-36.4,4.857,5191.0
52,1,7,1,215,3,1,-41.8,4.96,5228.1
29,0,6,0,9,16,1,-41.8,4.959,5228.1
29,0,6,0,488,1,1,-36.1,4.963,5228.1
25,1,2,1,78,16,1,-42.7,4.96,5228.1
60,0,3,1,90,1,1,-42.7,4.96,5228.1
32,9,5,3,711,1,1,-42.7,4.962,5228.1
36,9,5,0,146,2,1,-40.8,1.268,5076.2
50,1,0,3,153,1,1,-36.4,4.857,5191.0
